reviewerID,asin,predictRating,T_v,overall,reviewText,filteredReviewText
A9HCYUYQLG7CF,B0012C9GGY,1,1,5,LOVE IT,LOVE IT
A1RWK72VF89I3R,B0012C9GGY,1,1,4,"This song was a fairly big hit for Stevie Nicks. I saw earlier this year that she was given an award. She was also one of the ""DWTS"" episodes and performed her latest song.","This song was a fairly big hit for Stevie Nicks . I saw earlier this year that she was given an award . She was also one of the "" DWTS "" episodes and performed her latest song ."
AZ61VB6SPTQWJ,B0012CCOGI,1,1,5,"I love Michael Card's music and the messages he has are very well done.  However, sometimes I think his lyrics seems more like prose than poetry/lyrics and his voice can get a bit annoying.  But I do like his music overall.","I love Michael Card 's music and the messages he has are very well done . However , sometimes I think his lyrics seems more like prose than poetry / lyrics and his voice can get a bit annoying . But I do like his music overall ."
AWAK01AFK34BG,B0012CR22E,1,1,5,Good....as expected,Good .... as expected
A16YX74GX4YUOI,B0012CR22E,1,1,5,Very pleased,Very pleased
A194RQE6C42R48,B0012CR22E,1,1,5,"As another fantastic classic singer, Carly doesn't ever disappoint.  A must have addition to everyone's classic easy listening music collection.","As another fantastic classic singer , Carly does n't ever disappoint . A must have addition to everyone 's classic easy listening music collection ."
A23PHJVJY2DFOD,B0012CS3YU,1,1,5,Great purchase.,Great purchase .
A3IUCGFLQW5WMC,B0012CS3YU,1,1,5,Great!,Great !
A16GT71NL6RABO,B0012CS3YU,1,1,5,great,great
A3LSVUB1Q970CD,B0012CS3YU,1,1,5,My mother asked me to find this.  She'd heard it done recently at an outdoor concert.  Now If i can just figure out how to get it onto a cd...,She 'd heard it done recently at an outdoor concert . Now If i can just figure out how to get it onto a cd ...
A3H04ZII3F1IF7,B0012CXKYI,1,1,4,A classic,A classic
A16GT71NL6RABO,B0012CXKYI,1,1,5,great,great
A3BIV1X1K9R796,B0012CXKYI,1,1,5,"This is one of those great ""easy-listening, songs for reflection"" kinda things! A warm fire, a little brie, some red sherry or a nice vintage rose', and Carly Simon on the stereo - an unbeatable combination - timeless music and a great singing voice.","This is one of those great "" easy - listening , songs for reflection "" kinda things ! A warm fire , a little brie , some red sherry or a nice vintage rose ' , and Carly Simon on the stereo - an unbeatable combination - timeless music and a great singing voice ."
A32KSS484E2CN5,B0012CXKYI,1,1,4,"This is one of those songs you want to listen to over and over again in either your cassette player, CD player, or watch the music video.  It's great for parties, or for just being alone and listening pleasure.  There's nothing like a great Carly Simon song to make one's day brighten up just a little bit more.","This is one of those songs you want to listen to over and over again in either your cassette player , CD player , or watch the music video . It 's great for parties , or for just being alone and listening pleasure . There 's nothing like a great Carly Simon song to make one 's day brighten up just a little bit more ."
AIH70EEUT8XN2,B0012CXKYI,1,1,5,It was so fun to hear this song at our 40th Class reunion.  Being able to download song to iPhone was easy.,It was so fun to hear this song at our 40th Class reunion . Being able to download song to iPhone was easy .
A1GP2V9MWLI3EA,B0012CXKYI,1,1,5,"This Carly Simon mega-hit is especially interesting with her hard to get-it-hooked-up ending. With a tempo switch and lyrics change, the ending says so much to so many: ""These are the good ol' Days!"". Great Carly!","This Carly Simon mega - hit is especially interesting with her hard to get - it - hooked - up ending . With a tempo switch and lyrics change , the ending says so much to so many : "" These are the good ol' Days ! "" . Great Carly !"
AVJZNPBQYC4PL,B0012CEQFA,1,1,5,Love Stevie Nicks,Love Stevie Nicks
A2F4Z24LK8WJLQ,B0012CEQFA,1,1,5,Seemed to be original artist and good quality.  It was  addition to my Ipod.  Thanks amazon.  I get all my music here.,Seemed to be original artist and good quality . Thanks amazon . I get all my music here .
A3OY5D0EKPYEWX,B0012CEQFA,1,1,5,What can you say but: Prolly the best duet in Rock history.,What can you say but : Prolly the best duet in Rock history .
A2ABJ4XM4MJ5CD,B0012CEQFA,1,1,5,a ok,a ok
A24ISEVWULRQXW,B0012CEQFA,1,1,5,GREAT COLLABORATION BETWEEN STEVIE NICKS & TOM PETTY,GREAT COLLABORATION BETWEEN STEVIE NICKS & TOM PETTY
A1I7HLVM8OHMCF,B0012CEQFA,1,1,5,GREAT PRICE FOR SOME GREAT MUSIC,GREAT PRICE FOR SOME GREAT MUSIC
A3376LC0MCM58N,B0012CEQFA,1,1,5,Great,Great
A23IAJ7OW36J8T,B0012CEQFA,1,1,5,Great duet performance of the classic Fleetwood Mac song.,Great duet performance of the classic Fleetwood Mac song .
ADQM4H3YPICFF,B0012CCO0E,1,1,5,This is hands down the biggest hip hop song that was released in 2007. It has a great catchy tune and is a huge hit in the clubs. Not to mention the popularity of the ring tone. Get this one if you don't have it already.,This is hands down the biggest hip hop song that was released in 2007 . It has a great catchy tune and is a huge hit in the clubs . Not to mention the popularity of the ring tone . Get this one if you do n't have it already .
A2RBMS0UREUHI8,B0012CDBBU,-1,-1,3,My dogs did adjust to the noise fine but it didn't seem to make that much a difference for bringing baby home.,My dogs did adjust to the noise fine but it did n't seem to make that much a difference for bringing baby home .
AQRTK4Q9CCOVE,B0012CDBBU,1,1,4,This CD has real baby sounds that can help to prepare your pets for a newborn. I found it to be very helpful!,This CD has real baby sounds that can help to prepare your pets for a newborn . I found it to be very helpful !
AE7YNOXIC9W2C,B0012CCO0E,1,1,5,Like,Like
A5PNNWS2MUZSG,B0012CCO0E,1,1,5,Good Song,Good Song
ADHZ0ABZBBDFJ,B0012CCO0E,1,1,5,Just a catchy beat!,Just a catchy beat !
A1XNVZ0P7YF543,B0012CCO0E,1,1,5,I love dance walking to this song! The beat just makes me want to shuffle and kick up.,I love dance walking to this song ! The beat just makes me want to shuffle and kick up .
A35T8465MF6MBV,B0012CCO0E,1,1,5,Xclnt party tune,Xclnt party tune
AAOL7BE0EDGRB,B0012CCO0E,1,1,5,"Tramar Lacel Dillard (born October 15, 1979),[1][2][3] better known by his stage name Flo Rida (pronounced /flo rad/,) is an American hip hop recording artist from Carol City, Florida.[4] He is known for releasing a string of hits, such as his 2008 breakout single ""Low"", which was number one for 10 weeks in the United States and broke the record for digital download sales at the time of its release.
Flo Rida's debut studio album, 2008's Mail on Sunday, reached number four in the US. The album was succeeded by R.O.O.T.S., the next year. His subsequent albums, 2010's Only One Flo (Part 1) and 2012's Wild Ones, also charted on the US Billboard 200 chart. Flo Rida has sold over 80 million digital singles worldwide, making him one of the best-selling music artists.[5][6] His catalog includes the international hit singles ""Right Round"", ""Club Can't Handle Me"", ""Good Feeling"", ""Wild Ones"", ""Whistle"", ""I Cry"", ""G.D.F.R."" and ""My House"", among others.","Tramar Lacel Dillard ( born October 15 , 1979),[1][2][3 ] better known by his stage name Flo Rida ( pronounced /flo rad/ , ) is an American hip hop recording artist from Carol City , Florida.[4 ] He is known for releasing a string of hits , such as his 2008 breakout single "" Low "" , which was number one for 10 weeks in the United States and broke the record for digital download sales at the time of its release . Flo Rida 's debut studio album , 2008 's Mail on Sunday , reached number four in the US . The album was succeeded by R.O.O.T.S. , the next year . His subsequent albums , 2010 's Only One Flo ( Part 1 ) and 2012 's Wild Ones , also charted on the US Billboard 200 chart . Flo Rida has sold over 80 million digital singles worldwide , making him one of the best - selling music artists.[5][6 ] His catalog includes the international hit singles "" Right Round "" , "" Club Ca n't Handle Me "" , "" Good Feeling "" , "" Wild Ones "" , "" Whistle "" , "" I Cry "" , "" G.D.F.R. "" and "" My House "" , among others ."
A3ASUV965NSQ6Q,B0012CCO0E,1,1,5,Thanks,Thanks
A2TTBO023PYYBA,B0012CCO0E,1,1,5,Great song!,Great song !
A2TTBO023PYYBA,B0012CCO0E,1,1,5,Fun song,Fun song
A2FBK8C8TQL06F,B0012CCO0E,1,1,4,one of my favorite songs,one of my favorite songs
A247H1ADXF0J3Z,B0012CCO0E,1,1,5,How do you go wrong with digital music.,How do you go wrong with digital music .
A1GGQP6V8SE2QV,B0012CCO0E,1,1,4,Great dance song,Great dance song
A1OKXLVH7WDAA4,B0012CCO0E,1,1,5,Great album.,Great album .
A1IZUJL61T3Q3X,B0012CCO0E,1,1,4,Thank you!,Thank you !
A2RHDT9U9QHDRH,B0012CCO0E,1,1,5,Great!,Great !
A14RS7173TTG2E,B0012CCO0E,1,1,5,love it,love it
A1XUFV8DA1HBII,B0012CCO0E,1,1,5,Added to my workout mix and loved it,Added to my workout mix and loved it
A1LPYW5WXUPXKY,B0012CCO0E,1,1,4,really like this song,really like this song
A21FQA80FJ7H9D,B0012CCO0E,1,1,4,"Had a few bucks in Amazon credit to spend, glad I bought this song.  Listen to it all the time as part of my high rated music play list.  Song has aged pretty well.","Had a few bucks in Amazon credit to spend , glad I bought this song . Listen to it all the time as part of my high rated music play list . Song has aged pretty well ."
A19HYTAPU7POPV,B0012CCO0E,1,1,5,Classic Jam!,Classic Jam !
A1G5XXV19J68WG,B0012CCO0E,1,1,5,Great song!,Great song !
A3T5JIV2U0LJ7M,B0012CCO0E,1,1,5,Awesome!,Awesome !
A1JDMYLWR62TJS,B0012CCO0E,1,1,5,Great item,Great item
A237E0FTADYM58,B0012CCO0E,1,1,4,good music,good music
A5GVXZHCI8V8K,B0012CCO0E,1,1,5,Love the song,Love the song
A36AOZF4CUBNDG,B0012CCO0E,1,1,5,great,great
A255LDQWWXHQHD,B0012CCO0E,1,1,5,Thank you!,Thank you !
A1HZWTN7KJNZT,B0012CCO0E,1,1,5,"Great Song, I love to dance to this song.  I makes me want to Turk.","Great Song , I love to dance to this song . I makes me want to Turk ."
A1V0OQ0WHNQ21A,B0012CCO0E,1,1,5,"very fun to listen to, whenever it comes on we try to sing to it (haha) and dance around. like it alot","very fun to listen to , whenever it comes on we try to sing to it ( haha ) and dance around . like it alot"
A7IW7GH04NTF2,B0012CCO0E,1,1,5,"This song is very catchy! Every time I hear it I have to sing along, and I try to dance--even in the car!","This song is very catchy ! Every time I hear it I have to sing along , and I try to dance -- even in the car !"
A3NDWL56CCM3Q5,B0012CCO0E,1,1,5,"Music is all very personal and I'm not sure why I'm being asked to review it.  What I may love, another person will not, but I'm tired of seeing it on my ""Review Purchases"" screen, so I really love this song.","Music is all very personal and I 'm not sure why I 'm being asked to review it . What I may love , another person will not , but I 'm tired of seeing it on my "" Review Purchases "" screen , so I really love this song ."
A8LX3L2DA0WH,B0012CCO0E,1,1,4,"definitely a club song, but doesnt have like that stupid techno beat or anything to it. very upbeat and fast paced. T-pain is a good extra in this song","definitely a club song , but does nt have like that stupid techno beat or anything to it . very upbeat and fast paced . T - pain is a good extra in this song"
A23PHJVJY2DFOD,B0012CCO0E,1,1,5,Met or exceeded my expectations. What is shown is what I received. I to use as often as I can. Great.,Met or exceeded my expectations . I to use as often as I can . Great .
A2N98HLXPP8TP4,B0012CCO0E,1,1,5,GREAT SONG TO DANCE TO.  VERY GOOD IN THE MOVIE WITH ANIMALS.  THE APE & MAN DID WELL IN MOVIE SINGING THIS SONG.,GREAT SONG TO DANCE TO . VERY GOOD IN THE MOVIE WITH ANIMALS . THE APE & MAN DID WELL IN MOVIE SINGING THIS SONG .
A3JR0P7MYS36SN,B0012CCO0E,1,1,5,heard it on the chipmunks movie liked it and had to have it. good song to drive to too lol,heard it on the chipmunks movie liked it and had to have it . good song to drive to too lol
ABXVTZKI9UWU6,B0012CCO0E,1,1,5,Love the beat and lyrics. First purchase out of my usual genre on Amazon and I really like it. Thank you.,Love the beat and lyrics . First purchase out of my usual genre on Amazon and I really like it . Thank you .
A1XAKFER9SSWWY,B0012CCO0E,1,1,5,"Some songs I just have to have them...!!!  And this is good to dance, and play.  Good price, easy download, easy pay...!!!","Some songs I just have to have them ... ! ! ! And this is good to dance , and play . Good price , easy download , easy pay ... ! ! !"
A1B57G1D9KLJLH,B0012CCO0E,1,1,5,Great song with a great beat done by a great singer. I hope he makes more songs like this. I like this kind of music.,Great song with a great beat done by a great singer . I hope he makes more songs like this . I like this kind of music .
A3QL8GXZP8O46M,B0012CCO0E,-1,-1,1,this one if you download than you are the first it will say its upload but its not i did this for my computer and my Iphone it took up a lot of time and it cuts in and out all the time.,this one if you download than you are the first it will say its upload but its not i did this for my computer and my Iphone it took up a lot of time and it cuts in and out all the time .
A18LKKK7K3CWMX,B0012CCO0E,1,1,4,"I have never been a big fan of rap, but I actually love this song.  I have wanted to purchase this for quite a while and finally found it on here.","I have never been a big fan of rap , but I actually love this song . I have wanted to purchase this for quite a while and finally found it on here ."
A2F9G63C1PJZOM,B0012CCO0E,1,1,4,"my son downloaded this to his kindle fire, I have not heard it but he seems to have liked it.  He listens to it with his friends.","my son downloaded this to his kindle fire , I have not heard it but he seems to have liked it . He listens to it with his friends ."
A297O9K4DO23HQ,B0012CCO0E,-1,-1,1,There are a lot of versions of this song out there. This is not the right one to download. It's taken from a compilation album and starts and ends ubruptly because it was very sloply hacked from the original album.,There are a lot of versions of this song out there . This is not the right one to download . It 's taken from a compilation album and starts and ends ubruptly because it was very sloply hacked from the original album .
A1GKR5QUCDUPWP,B0012CCO0E,1,1,5,"Finally, some rap that cuts it! Unique sound that changes dynamics and doesn't make me want to gouge out my own eyes after 30 seconds! He brings it. Don't know if I would buy the rest of the album... guess it's fear of disappointment.","Finally , some rap that cuts it ! Unique sound that changes dynamics and does n't make me want to gouge out my own eyes after 30 seconds ! Do n't know if I would buy the rest of the album ... guess it 's fear of disappointment ."
AWNVGGJEL9NZP,B0012CCO0E,1,1,5,"HOT - check out his homie Devin the Dude&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Smoke-Sessions-Vol-1/dp/B00142RX4O/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Smoke Sessions, Vol. 1</a>- track 3 getting high is something to smoke to - whoah - this is the first album since Rapalot Days and the first album of Devin's to hit the Billboard Charts - Congrats","HOT - check out his homie Devin the Dude&nbsp;<a data - hook=""product - link - linked "" class=""a - link - normal "" href=""/Smoke - Sessions - Vol-1 / dp / B00142RX4O / ref = cm_cr_arp_d_rvw_txt?ie = UTF8"">Smoke Sessions , Vol . 1</a>- track 3 getting high is something to smoke to - whoah - this is the first album since Rapalot Days and the first album of Devin 's to hit the Billboard Charts - Congrats"
A2Y1X56N8NPH8G,B0012DJSZC,1,1,5,Love this recording as I can listen to it for any length of mediation time.  The bowls are played beautifully and help me stay focused during meditation.,Love this recording as I can listen to it for any length of mediation time . The bowls are played beautifully and help me stay focused during meditation .
A1BYA1IVKO7U79,B0012DJSZC,-1,-1,3,"Sometimes when you ""fight"" a drone it just gets more annoying the longer it lasts, while if you harmonize yourself with the drone, you end up being disappointed that it ever ends.  For whatever reason, I find this particular drone one that I tend to fight.  It doesn't give me the relaxation I am looking for.  If you want something that sounds a bit similar but it WAY more relaxing, try:

Peter A. Guala, Sounds of the Gongs and the Crystal Singing Bowls","Sometimes when you "" fight "" a drone it just gets more annoying the longer it lasts , while if you harmonize yourself with the drone , you end up being disappointed that it ever ends . For whatever reason , I find this particular drone one that I tend to fight . It does n't give me the relaxation I am looking for . If you want something that sounds a bit similar but it WAY more relaxing , try : 

 Peter A. Guala , Sounds of the Gongs and the Crystal Singing Bowls"
A1VF5LN6SHFVFJ,B0012DJSZC,1,1,5,"This is one track, a little over an hour long. It is very relaxing and is one of my favorites to use for meditation.","This is one track , a little over an hour long . It is very relaxing and is one of my favorites to use for meditation ."
A3TNYNA2360NPA,B0012DJSZC,-1,-1,2,"I assumed this would have some variance in it, but it is the same bowl being tapped over and over, no overlapping or changes throughout the whole, very long piece. I wonder if they just recorded one gap, then repeated it again and again. There must be better meditational ""music"" (and I use the term loosely there as it is nothing but the ringing of the bowl -- no other instruments, no melody, no chanting, ... nada) than this. I was very disappointed.","I assumed this would have some variance in it , but it is the same bowl being tapped over and over , no overlapping or changes throughout the whole , very long piece . I wonder if they just recorded one gap , then repeated it again and again . There must be better meditational "" music "" ( and I use the term loosely there as it is nothing but the ringing of the bowl -- no other instruments , no melody , no chanting , ... nada ) than this . I was very disappointed ."
AH07BELYUEADY,B0012ECGKA,1,1,5,"LOVE DAVID AND THIS IS ONE OF THE BEST ROCK SONGS OF THE PAST,,,BRINGS BACK THE GOOD MEMORIES OF ROCK .WHEN ROCK WAS  REAL ROCK, AND HAD TALENT....great song!:)","LOVE DAVID AND THIS IS ONE OF THE BEST ROCK SONGS OF THE PAST,,,BRINGS BACK THE GOOD MEMORIES OF ROCK .WHEN ROCK WAS   REAL ROCK , AND HAD TALENT .... great song ! :)"
AEHS7AFG0NF6Y,B0012ECGKA,1,1,5,"I got the song to make my own soundtrack of the movie ""Rock of Ages"" with the original version of the song.","I got the song to make my own soundtrack of the movie "" Rock of Ages "" with the original version of the song ."
AZQB328OC4HXC,B0012ECGKA,1,1,5,"After seeing Rock of Ages, we had to make sure we had a copy of the original song.  Great for parties, too.","After seeing Rock of Ages , we had to make sure we had a copy of the original song . Great for parties , too ."
A1TDPWNGX9OE6O,B0012ECGKA,1,1,5,"Dave does not get enough credit in my opinion. His solo hits, including this one, are on par with his VH hits and I think he's one of the top ten Rock 'n Roll frontmen of all time.","Dave does not get enough credit in my opinion . His solo hits , including this one , are on par with his VH hits and I think he 's one of the top ten Rock ' n Roll frontmen of all time ."
A1TDPWNGX9OE6O,B0012ECGIC,1,1,5,"Without a doubt, pne of the hottest 80's videos ever and a vintage David Lee Roth peice to say the least.","Without a doubt , pne of the hottest 80 's videos ever and a vintage David Lee Roth peice to say the least ."
A35DGPQNKM53GI,B0012ECGIC,1,1,5,"With Katy Perry's ""California Gurls"" on the airwaves all the time nowadays, it makes me nostalgic for the ""California Girls"" of the past... and this MP3 satisfies.","With Katy Perry 's "" California Gurls "" on the airwaves all the time nowadays , it makes me nostalgic for the "" California Girls "" of the past ... and this MP3 satisfies ."
A3J8A5L5AF5TX9,B0012ECGIC,1,1,4,It's not the Beach Boys but a pretty cool rendition. I like it. It's really close to the original with a (rougher) David Lee Roth sound.,It 's not the Beach Boys but a pretty cool rendition . I like it . It 's really close to the original with a ( rougher ) David Lee Roth sound .
A2LFU14X5O4AVI,B0012ECGIC,1,1,5,a peppy song thats perfect in the summer time It was a perfect song to add to the summertime play list,a peppy song thats perfect in the summer time It was a perfect song to add to the summertime play list
A2LI0X82E96JAK,B0012ECN4Y,1,1,5,Great song...  Canadian reggae!,Great song ...   Canadian reggae !
A3FCYI00KYG3D2,B0012ECN4Y,1,1,5,"This is one of those classic 90's unintelligeble rap songs to which you simply HAVE to have access. Pandora is great if it comes up, but make sure you have a copy of your very own. And then go find the lyrics online somewhere and giggle to yourself as you attempt to keep up.","This is one of those classic 90 's unintelligeble rap songs to which you simply HAVE to have access . Pandora is great if it comes up , but make sure you have a copy of your very own . And then go find the lyrics online somewhere and giggle to yourself as you attempt to keep up ."
A13PIOQDI11PT4,B0012ECN4Y,1,1,5,"I love this song! Reminds me of when I was in high school hanging out with my friends, cruising town. ;)","I love this song ! Reminds me of when I was in high school hanging out with my friends , cruising town ."
AIH70EEUT8XN2,B0012ECN7G,1,1,5,It was so fun to hear this song at our 40th Class reunion.  Being able to download song to iPhone was easy.,It was so fun to hear this song at our 40th Class reunion . Being able to download song to iPhone was easy .
A3TI18KZIZY05O,B0012ECN7G,1,1,5,I love this song and pretty much everything Tower of Power has made.  This song takes me back to another time and place.  I love the beat and the lyrics.,I love this song and pretty much everything Tower of Power has made . This song takes me back to another time and place . I love the beat and the lyrics .
A2THEEV7QZMYOE,B0012ECN7G,1,1,5,"This is one of those timeless classics that almost makes you want to cry. The lyrics are thoughtful and they stop in your tracks when you hear them. After you hear the words of the song, the voice of the singer and his interpretation of the song you suddenly realize how important relationships and loved ones are and you shouldn't take them for granted.","This is one of those timeless classics that almost makes you want to cry . The lyrics are thoughtful and they stop in your tracks when you hear them . After you hear the words of the song , the voice of the singer and his interpretation of the song you suddenly realize how important relationships and loved ones are and you should n't take them for granted ."
A273A3ZSL2P756,B0012EEHO8,1,1,5,"If you're a movie buff you heard this in ""Michael"". In fact a lot of his songs turn up at romantic or wrap-up moments in movies where you desire an uplifting end. It's a great tune and comes from a singer as classic in his own way as Tony Benet or Nat King Cole.",In fact a lot of his songs turn up at romantic or wrap - up moments in movies where you desire an uplifting end . It 's a great tune and comes from a singer as classic in his own way as Tony Benet or Nat King Cole .
A3POPEY1SDAN6R,B0012ECMAE,1,1,5,I love this song and have heard it growing up but never knew the name of it. Great song to listen when doing something epic.,I love this song and have heard it growing up but never knew the name of it . Great song to listen when doing something epic .
A3TIQ523O0W6OQ,B0012ECMAE,-1,-1,2,Okay song,Okay song
A23QGP59CNRSWI,B0012ECMAE,1,1,5,"Really good song been looking for it for awhile and could not find the darn song but thank god I found it and it's great.

all n all great

recommend to anybody into this stuff","Really good song been looking for it for awhile and could not find the darn song but thank god I found it and it 's great . all n all great 

 recommend to anybody into this stuff"
A14XNOLCTQNRRA,B0012EEL58,-1,-1,2,Where have all the flowers gone? Hmm I would say they wilted and died from this boring song. Why I purchased this one will always amaze me? I guess it was just a blue day and this song certainly did not lift my spirits.,Hmm I would say they wilted and died from this boring song . Why I purchased this one will always amaze me ? I guess it was just a blue day and this song certainly did not lift my spirits .
A3VYZTRFAAT6J8,B0012EEL58,1,1,5,"In my opinion, Peter, Paul and Mary are the greatest folk singers ever.  I've attended their concerts several times and I've seen their televised concerts and have a lot of their music but somehow I missed this one.  Sadly Mary has passed on so there will be no more original music coming from this wonderful trio.","In my opinion , Peter , Paul and Mary are the greatest folk singers ever . I 've attended their concerts several times and I 've seen their televised concerts and have a lot of their music but somehow I missed this one . Sadly Mary has passed on so there will be no more original music coming from this wonderful trio ."
A1XRXJJIHHI04J,B0012EEL58,1,1,5,"I was a little girl when this song came out, and all I could remember was a couple of lines that my best friend and I sang together. Those were happy memories, with a friend that I lost track of decades ago. I wanted to travel back in time, so I bought the song.

Absolutely beautiful! I'd forgotten the message behind the song.","I was a little girl when this song came out , and all I could remember was a couple of lines that my best friend and I sang together . Those were happy memories , with a friend that I lost track of decades ago . I wanted to travel back in time , so I bought the song . Absolutely beautiful ! I 'd forgotten the message behind the song ."
A35GEEM9BNEDTD,B0012EEL58,1,1,4,There songs are so moving and seem still so relevant.,There songs are so moving and seem still so relevant .
A2Z0JW8EQ2EBIZ,B0012EEL58,1,1,5,"This song was another one I heard when I was in the fifth grade.  A older class sung it with a WWll slide show, though it may have a Vietnam War protest song which may bring back memories to older fans and listeners.  While I knew the words, the meaning took a while to seek in.  Girls pick the flowers to give to young men, only to see them go to war, they die and are buried in cemeteries, only to see them go to seed and grow flowers that girls pick.  When will we ever learn?  Fans old and new will probably like this song and its message.","This song was another one I heard when I was in the fifth grade . A older class sung it with a WWll slide show , though it may have a Vietnam War protest song which may bring back memories to older fans and listeners . Girls pick the flowers to give to young men , only to see them go to war , they die and are buried in cemeteries , only to see them go to seed and grow flowers that girls pick . When will we ever learn ? Fans old and new will probably like this song and its message ."
A2HH8V0HSEMNHD,B0012EEL58,1,1,5,"Music is music, and it's a personal taste as to what songs and genre one prefers.  This is just my kind of music that is unavailable in local stores.","Music is music , and it 's a personal taste as to what songs and genre one prefers . This is just my kind of music that is unavailable in local stores ."
A2AJUQCBACY31J,B0012EEL58,1,1,5,THIS SONG IS A MEMORY FOR ME OF THE 60'S.  PERFORMED AS I REMEMBER IT BY PETER PAUL AND MARY.  LUV KINDLE FOR THIS TYPE OF MUSIC LIBRARY THANKS AGAIN,LUV KINDLE FOR THIS TYPE OF MUSIC LIBRARY THANKS AGAIN
A3J03ARHZOKZEM,B0012EFV4I,1,1,5,Just What I Was Looking For! Needed a couple of tunes from this cd to complete a compilation of tracks. Download process super easy. Transaction went smooth!,Just What I Was Looking For ! Download process super easy . Transaction went smooth !
A11E6DOG7XNI4U,B0012EFV4I,1,1,5,great version,great version
AD3J79WH30USD,B0012EFV4I,1,1,5,It is fine,It is fine
ABRHNTJ0IJH7L,B0012EFV4I,1,1,5,great,great
AKV6JE85B1LMY,B0012EFV4I,1,1,5,Chris Cross is great.,Chris Cross is great .
A2IEX7ESCYYD5H,B0012EFV4I,1,1,5,"had this on music compact disc,can't find it anywhere","had this on music compact disc,can't find it anywhere"
A27I77WY8RF19X,B0012EFV4I,1,1,5,Excellent!,Excellent !
A35Z9KV06JI5MZ,B0012EFV4I,1,1,5,Great song for a road trip playlist!,Great song for a road trip playlist !
A374WNBWOA9JVQ,B0012EFV4I,1,1,5,love it,love it
A2VF7UWC1TRIBG,B0012EFV4I,1,1,5,Just a great 80's song.,Just a great 80 's song .
A14D3E0WBRER4S,B0012EFV4I,1,1,5,Another Classic!,Another Classic !
A7JNH315AFC8H,B0012EFV4I,1,1,5,Great song!,Great song !
A3EA1869JYL1HX,B0012EFV4I,1,1,5,the song was perfect and we had no difficulty with the download,the song was perfect and we had no difficulty with the download
A2PQR2NXUHSLP7,B0012EFV4I,1,1,5,"This is such a fun song when your driving out of town, especially at the spur of the moment. It puts a smile on my face each time I hear it.","This is such a fun song when your driving out of town , especially at the spur of the moment . It puts a smile on my face each time I hear it ."
ABDR6IJ93HFIO,B0012EFV4I,1,1,5,"This in my opinion a song of someone riding on a motorcycle with the wind on their face feeling free! Yet for me, it is much more than this. As I do not ride a motorcycle, I can listen to this song and feel free while going for a speed walk, on a picnic or just to relax listening to. It is the kind of song that when I listen to it, it revives me and I feel great. So to me, this is a feel good type of song and recommend for any age to listen to it. And from 4 to 94, it is for the purpose of feeling young of heart and free.

Very highly recommend this song!","This in my opinion a song of someone riding on a motorcycle with the wind on their face feeling free ! Yet for me , it is much more than this . As I do not ride a motorcycle , I can listen to this song and feel free while going for a speed walk , on a picnic or just to relax listening to . It is the kind of song that when I listen to it , it revives me and I feel great . So to me , this is a feel good type of song and recommend for any age to listen to it . And from 4 to 94 , it is for the purpose of feeling young of heart and free . Very highly recommend this song !"
A340161M66E2RY,B0012EELIK,1,1,4,"Used at my daughter's wedding. I am a  Trio fan. For those who remember those days, Kingston Trio advocates did not cotton to PP&M. Still like this one.","I am a   Trio fan . For those who remember those days , Kingston Trio advocates did not cotton to PP&M. Still like this one ."
A31VH37CWG38JE,B0012EELIK,1,1,5,"I absolutely love this song, and this is an excellent recording of it.","I absolutely love this song , and this is an excellent recording of it ."
A89ZTR4E8CB6B,B0012EELIK,1,1,5,perfect,perfect
A3W4D8XOGLWUN5,B0012EASVO,1,1,5,"While it is hard to believe that so many people have listed Christopher Cross as a one-album wonder. But, his music has been very melodic and intmate, that it is worth taking a listen too each and every time. His classic 1979 standard Sailing is just as melodic and souldully deep as it was when it has came out over 30 years ago. While he was never a part of the MTV era, his music is still just a great escape to, and honestly still holds up better to all the crap music that has came out over the past several years. If you've loved Christopher's opus, it is worth downloading all over again. While his latest Dr. Faith isn't bad, truthfully Sailing is the one you'll always keep coming back to.

Song: A-","While it is hard to believe that so many people have listed Christopher Cross as a one - album wonder . But , his music has been very melodic and intmate , that it is worth taking a listen too each and every time . His classic 1979 standard Sailing is just as melodic and souldully deep as it was when it has came out over 30 years ago . While he was never a part of the MTV era , his music is still just a great escape to , and honestly still holds up better to all the crap music that has came out over the past several years . If you 've loved Christopher 's opus , it is worth downloading all over again . While his latest Dr. Faith is n't bad , truthfully Sailing is the one you 'll always keep coming back to ."
A2DMCDV67J1GGE,B0012EELIK,1,1,5,awesome,awesome
A3KMKSFK5SJE4,B0012EASVO,1,1,5,Excellent!!,Excellent ! !
A3C6PXNVM5LAMF,B0012EASVO,1,1,5,I love Christopher Cross he's one of my favorite artist from the 80's and Sailing is one of my favorite song by him a song I would love to have played at my funeral.,I love Christopher Cross he 's one of my favorite artist from the 80 's and Sailing is one of my favorite song by him a song I would love to have played at my funeral .
A34X9CNCIXWI7L,B0012EASVO,1,1,5,Excellent product.  Excellent service. As described.,Excellent product . Excellent service .
A1YOP33S9QMGG,B0012EASVO,1,1,5,It's a wonderful song of getting away to another fantasy place. It really does take you away.,It 's a wonderful song of getting away to another fantasy place . It really does take you away .
